1;1;\N;1;1;Primary 1;E;10;\N;\N
1;1;\N;1;1;II;PINE;18;\N;\N
1;1;\N;1;1;II;ROSEWOOD;18;\N;\N
1;1;\N;1;1;III;BANYAN;18;\N;\N
1;1;\N;1;1;III;CEDAR;18;\N;\N
1;1;\N;1;1;III;MULBERRY;18;\N;\N
1;1;\N;1;1;III;TEAK;18;\N;\N
1;1;\N;1;1;IV;ARAVALIS;18;\N;\N
1;1;\N;1;1;IV;NILGIRI;18;\N;\N
1;1;\N;1;1;IV;SHIVALIK;18;\N;\N
1;1;\N;1;1;IV;VINDHAYAS;18;\N;\N
1;1;\N;1;1;IX;EDISON;18;\N;\N
1;1;\N;1;1;IX;EINSTEIN;18;\N;\N
1;1;\N;1;1;IX;NEWTON;18;\N;\N
1;1;\N;1;1;K1;BLUEBELLS;18;\N;\N
1;1;\N;1;1;K1;DAFFODILS;18;\N;\N
1;1;\N;1;1;K1;SUNDROPS;18;\N;\N
1;1;\N;1;1;K1;TULIPS;18;\N;\N
1;1;\N;1;1;K2;ASTER;18;\N;\N
1;1;\N;1;1;K2;BUTTERCUPS;18;\N;\N
1;1;\N;1;1;K2;CARNATIONS;18;\N;\N
1;1;\N;1;1;K2;MARIGOLDS;18;\N;\N
1;1;\N;1;1;V;EMERALD;18;\N;\N
1;1;\N;1;1;V;PEARLS;18;\N;\N
1;1;\N;1;1;V;RUBIES;18;\N;\N
1;1;\N;1;1;V;SAPPHIRE;18;\N;\N
1;1;\N;1;1;VI;JUPITER;18;\N;\N
1;1;\N;1;1;VI;MARS;18;\N;\N
1;1;\N;1;1;VI;VENUS;18;\N;\N
1;1;\N;1;1;VII;AMAZON;18;\N;\N
1;1;\N;1;1;VII;INDUS;18;\N;\N
1;1;\N;1;1;VII;NILE;18;\N;\N
1;1;\N;1;1;VIII;ARISTOTLE;18;\N;\N
1;1;\N;1;1;VIII;ARYABHATA;18;\N;\N
1;1;\N;1;1;X;ATLANTIC;18;\N;\N
1;1;\N;1;1;X;PACIFIC;18;\N;\N
1;1;\N;1;1;XI;BOSE;18;\N;\N
1;1;\N;1;1;XI;CHANAKYA;18;\N;\N
1;1;\N;1;1;XII;MAHAVIRA;18;\N;\N
1;1;\N;1;1;XII;RAMANUJAN;18;\N;\N
1;1;\N;1;1;IX;A;19;\N;\N
1;1;\N;1;1;IX;B;19;\N;\N
1;1;\N;1;1;IX;C;19;\N;\N
1;1;\N;1;1;IX;D;19;\N;\N
1;1;\N;1;1;VI;A;19;\N;\N
1;1;\N;1;1;VI;B;19;\N;\N
1;1;\N;1;1;VI;C;19;\N;\N
1;1;\N;1;1;VI;D;19;\N;\N
1;1;\N;1;1;VII;A;19;\N;\N
1;1;\N;1;1;VII;B;19;\N;\N
1;1;\N;1;1;VII;C;19;\N;\N
1;1;\N;1;1;VII;D;19;\N;\N
1;1;\N;1;1;VIII;A;19;\N;\N
1;1;\N;1;1;VIII;B;19;\N;\N
1;1;\N;1;1;VIII;C;19;\N;\N
1;1;\N;1;1;VIII;D;19;\N;\N
1;1;\N;1;1;X;A;19;\N;\N
1;1;\N;1;1;X;B;19;\N;\N
1;1;\N;1;1;X;C;19;\N;\N
1;1;\N;1;1;XI;A;19;\N;\N
1;1;\N;1;1;XI;A1;19;\N;\N
1;1;\N;1;1;XI;B;19;\N;\N
1;1;\N;1;1;XI;B1;19;\N;\N
1;1;\N;1;1;IX;A;20;\N;\N
1;1;\N;1;1;IX;B;20;\N;\N
1;1;\N;1;1;IX;C;20;\N;\N
1;1;\N;1;1;VI;A;20;\N;\N
1;1;\N;1;1;VI;B;20;\N;\N
1;1;\N;1;1;VI;C;20;\N;\N
1;1;\N;1;1;VII;A;20;\N;\N
1;1;\N;1;1;VII;B;20;\N;\N
1;1;\N;1;1;VII;C;20;\N;\N
1;1;\N;1;1;VIII;A;20;\N;\N
1;1;\N;1;1;VIII;C;20;\N;\N
1;1;\N;1;1;VIII;B;20;\N;\N
1;1;\N;1;1;X;A;20;\N;\N
1;1;\N;1;1;X;C;20;\N;\N
1;1;\N;1;1;X;B;20;\N;\N
1;1;\N;1;1;XI;A;20;\N;\N
1;1;\N;1;1;XI;B;20;\N;\N
1;1;\N;1;1;XI;C;20;\N;\N
1;1;\N;1;1;XI;D;20;\N;\N
1;1;\N;1;1;XI;E;20;\N;\N
1;1;\N;1;1;XII;A;20;\N;\N
1;1;\N;1;1;XII;B;20;\N;\N
1;1;\N;1;1;XII;C;20;\N;\N
1;1;\N;1;1;XII;D;20;\N;\N
1;1;\N;1;1;XII;E;20;\N;\N
1;1;\N;1;1;XII;F;20;\N;\N
1;1;\N;1;1;XII;G;20;\N;\N
1;1;\N;1;1;XII;H;20;\N;\N
1;1;\N;1;1;Mont 1;Angelica;16;\N;\N
1;1;\N;1;1;Mont 1;Daisy;16;\N;\N
1;1;\N;1;1;Mont 1;Erica;16;\N;\N
1;1;\N;1;1;Mont 1;Hibiscus;16;\N;\N
1;1;\N;1;1;Mont 1;Lily;16;\N;\N
1;1;\N;1;1;Mont 1;Rose;16;\N;\N
1;1;\N;1;1;Mont 1;Sunflower;16;\N;\N
1;1;\N;1;1;Mont 1;Tulip;16;\N;\N
1;1;\N;1;1;Mont 1;Violet;16;\N;\N
1;1;\N;1;1;Mont 2;Angelica;16;\N;\N
1;1;\N;1;1;Mont 2;Daisy;16;\N;\N
1;1;\N;1;1;Mont 2;Erica;16;\N;\N
1;1;\N;1;1;Mont 2;Hibiscus;16;\N;\N
1;1;\N;1;1;Mont 2;Lily;16;\N;\N
1;1;\N;1;1;Mont 2;Rose;16;\N;\N
1;1;\N;1;1;Mont 2;Sunflower;16;\N;\N
1;1;\N;1;1;Mont 2;Tulip;16;\N;\N
1;1;\N;1;1;Mont 2;Violet;16;\N;\N
1;1;\N;1;1;Mont 3;Angelica;16;\N;\N
1;1;\N;1;1;Mont 3;Daisy;16;\N;\N
1;1;\N;1;1;Mont 3;Erica;16;\N;\N
1;1;\N;1;1;Mont 3;Hibiscus;16;\N;\N
1;1;\N;1;1;Mont 3;Lily;16;\N;\N
1;1;\N;1;1;Mont 3;Rose;16;\N;\N
1;1;\N;1;1;Mont 3;Sunflower;16;\N;\N
1;1;\N;1;1;Mont 3;Tulip;16;\N;\N
1;1;\N;1;1;Mont 3;Violet;16;\N;\N
1;1;\N;1;1;Junior 1;A;21;\N;\N
1;1;\N;1;1;Junior 1;B;21;\N;\N
1;1;\N;1;1;Nursery;A;21;\N;\N
1;1;\N;1;1;Nursery;B;21;\N;\N
1;1;\N;1;1;Pre;Nursery;21;\N;\N
1;1;\N;1;1;STD 1;A;21;\N;\N
1;1;\N;1;1;STD 1;B;21;\N;\N
1;1;\N;1;1;STD 1;C;21;\N;\N
1;1;\N;1;1;STD 2;A;21;\N;\N
1;1;\N;1;1;STD 2;B;21;\N;\N
1;1;\N;1;1;STD 2;C;21;\N;\N
1;1;\N;1;1;STD 3;A;21;\N;\N
1;1;\N;1;1;STD 3;B;21;\N;\N
1;1;\N;1;1;STD 3;C;21;\N;\N
1;1;\N;1;1;STD 3;D;21;\N;\N
1;1;\N;1;1;STD 4;A;21;\N;\N
1;1;\N;1;1;STD 4;B;21;\N;\N
1;1;\N;1;1;STD 4;C;21;\N;\N
1;1;\N;1;1;STD 4;D;21;\N;\N
1;1;\N;1;1;STD 5;A;21;\N;\N
1;1;\N;1;1;STD 5;B;21;\N;\N
1;1;\N;1;1;STD 5;C;21;\N;\N
1;1;\N;1;1;STD 5;D;21;\N;\N
1;1;\N;1;1;STD 6;A;21;\N;\N
1;1;\N;1;1;STD 6;B;21;\N;\N
1;1;\N;1;1;STD 6;C;21;\N;\N
1;1;\N;1;1;STD 7;A;21;\N;\N
1;1;\N;1;1;STD 7;B;21;\N;\N
1;1;\N;1;1;STD 7;C;21;\N;\N
1;1;\N;1;1;STD 8;A;21;\N;\N
1;1;\N;1;1;STD 8;B;21;\N;\N
1;1;\N;1;1;STD 9;A;21;\N;\N
1;1;\N;1;1;II;A;22;\N;\N
1;1;\N;1;1;II;B;22;\N;\N
1;1;\N;1;1;III;A;22;\N;\N
1;1;\N;1;1;IV;A;22;\N;\N
1;1;\N;1;1;V;A;22;\N;\N
1;1;\N;1;1;VI;A;22;\N;\N
1;1;\N;1;1;VI;B;22;\N;\N
1;1;\N;1;1;VII;A;22;\N;\N
1;1;\N;1;1;VII;B;22;\N;\N
1;1;\N;1;1;VIII;A;22;\N;\N
1;1;\N;1;1;VIII;B;22;\N;\N
1;1;\N;1;1;IX;A;22;\N;\N
1;1;\N;1;1;Nursery;A;22;\N;\N
1;1;\N;1;1;Prep;A;22;\N;\N
1;1;\N;1;1;Prep;B;22;\N;\N
1;1;\N;1;1;I;A;22;\N;\N
1;1;\N;1;1;NURSERY;A;23;\N;\N
1;1;\N;1;1;PREP;A;23;\N;\N
1;1;\N;1;1;PREP;B;23;\N;\N
1;1;\N;1;1;I;A;23;\N;\N
1;1;\N;1;1;I;B;23;\N;\N
1;1;\N;1;1;I;C;23;\N;\N
1;1;\N;1;1;I;D;23;\N;\N
1;1;\N;1;1;II;A;23;\N;\N
1;1;\N;1;1;II;B;23;\N;\N
1;1;\N;1;1;II;C;23;\N;\N
1;1;\N;1;1;II;D;23;\N;\N
1;1;\N;1;1;III;A;23;\N;\N
1;1;\N;1;1;III;B;23;\N;\N
1;1;\N;1;1;III;C;23;\N;\N
1;1;\N;1;1;III;D;23;\N;\N
1;1;\N;1;1;III;E;23;\N;\N
1;1;\N;1;1;IV;A;23;\N;\N
1;1;\N;1;1;IV;B;23;\N;\N
1;1;\N;1;1;IV;C;23;\N;\N
1;1;\N;1;1;IV;D;23;\N;\N
1;1;\N;1;1;IV;R;23;\N;\N
1;1;\N;1;1;V;A;23;\N;\N
1;1;\N;1;1;V;B;23;\N;\N
1;1;\N;1;1;V;C;23;\N;\N
1;1;\N;1;1;V;D;23;\N;\N
1;1;\N;1;1;V;E;23;\N;\N
1;1;\N;1;1;V;R;23;\N;\N
1;1;\N;1;1;VI;A;23;\N;\N
1;1;\N;1;1;VI;B;23;\N;\N
1;1;\N;1;1;VI;C;23;\N;\N
1;1;\N;1;1;VI;D;23;\N;\N
1;1;\N;1;1;VI;E;23;\N;\N
1;1;\N;1;1;VII;A;23;\N;\N
1;1;\N;1;1;VII;B;23;\N;\N
1;1;\N;1;1;VII;C;23;\N;\N
1;1;\N;1;1;VII;D;23;\N;\N
1;1;\N;1;1;VII;R;23;\N;\N
1;1;\N;1;1;VIII;A;23;\N;\N
1;1;\N;1;1;VIII;B;23;\N;\N
1;1;\N;1;1;VIII;C;23;\N;\N
1;1;\N;1;1;VIII;D;23;\N;\N
1;1;\N;1;1;VIII;E;23;\N;\N
1;1;\N;1;1;IX;A;23;\N;\N
1;1;\N;1;1;IX;B;23;\N;\N
1;1;\N;1;1;IX;C;23;\N;\N
1;1;\N;1;1;IX;D;23;\N;\N
1;1;\N;1;1;IX;R;23;\N;\N
1;1;\N;1;1;X;A;23;\N;\N
1;1;\N;1;1;X;B;23;\N;\N
1;1;\N;1;1;X;C;23;\N;\N
1;1;\N;1;1;X;D;23;\N;\N
1;1;\N;1;1;XI;A;23;\N;\N
1;1;\N;1;1;XI;B;23;\N;\N
1;1;\N;1;1;XI;C;23;\N;\N
1;1;\N;1;1;XI;D;23;\N;\N
1;1;\N;1;1;XII;A;23;\N;\N
1;1;\N;1;1;XII;B;23;\N;\N
1;1;\N;1;1;1;A;7;\N;\N
1;1;\N;1;1;1;B;7;\N;\N
1;1;\N;1;1;1;C;7;\N;\N
1;1;\N;1;1;2;A;7;\N;\N
1;1;\N;1;1;2;B;7;\N;\N
1;1;\N;1;1;2;C;7;\N;\N
1;1;\N;1;1;3;A;7;\N;\N
1;1;\N;1;1;3;B;7;\N;\N
1;1;\N;1;1;4;A;7;\N;\N
1;1;\N;1;1;5;A;7;\N;\N
1;1;\N;1;1;6;A;7;\N;\N
1;1;\N;1;1;7;A;7;\N;\N
1;1;\N;1;1;8;A;7;\N;\N
1;1;\N;1;1;Grade 1;A;1;\N;\N
1;1;\N;1;1;Grade 1;B;1;\N;\N
1;1;\N;1;1;Grade 1;C;1;\N;\N
1;1;\N;1;1;Grade 1;D;1;\N;\N
1;1;\N;1;1;Grade 1;E;1;\N;\N
1;1;\N;1;1;Grade 1;F;1;\N;\N
1;1;\N;1;1;Grade 1;G;1;\N;\N
1;1;\N;1;1;Grade 1;H;1;\N;\N
1;1;\N;1;1;Grade 1;I;1;\N;\N
1;1;\N;1;1;Grade 1;J;1;\N;\N
1;1;\N;1;1;Grade 2;A;1;\N;\N
1;1;\N;1;1;Grade 2;B;1;\N;\N
1;1;\N;1;1;Grade 2;C;1;\N;\N
1;1;\N;1;1;Grade 2;D;1;\N;\N
1;1;\N;1;1;Grade 2;E;1;\N;\N
1;1;\N;1;1;Grade 2;F;1;\N;\N
1;1;\N;1;1;Grade 2;G;1;\N;\N
1;1;\N;1;1;Grade 2;H;1;\N;\N
1;1;\N;1;1;Grade 2;I;1;\N;\N
1;1;\N;1;1;Grade 2;J;1;\N;\N
1;1;\N;1;1;Grade 3;A;1;\N;\N
1;1;\N;1;1;Grade 3;B;1;\N;\N
1;1;\N;1;1;Grade 3;C;1;\N;\N
1;1;\N;1;1;Grade 3;D;1;\N;\N
1;1;\N;1;1;Grade 3;E;1;\N;\N
1;1;\N;1;1;Grade 3;F;1;\N;\N
1;1;\N;1;1;Grade 3;G;1;\N;\N
1;1;\N;1;1;Grade 3;H;1;\N;\N
1;1;\N;1;1;Grade 3;I;1;\N;\N
1;1;\N;1;1;Grade 3;J;1;\N;\N
1;1;\N;1;1;Grade 4;A;1;\N;\N
1;1;\N;1;1;Grade 4;B;1;\N;\N
1;1;\N;1;1;Grade 4;C;1;\N;\N
1;1;\N;1;1;Grade 4;D;1;\N;\N
1;1;\N;1;1;Grade 4;E;1;\N;\N
1;1;\N;1;1;Grade 4;F;1;\N;\N
1;1;\N;1;1;Grade 4;G;1;\N;\N
1;1;\N;1;1;Grade 4;H;1;\N;\N
1;1;\N;1;1;Grade 4;I;1;\N;\N
1;1;\N;1;1;Grade 4;J;1;\N;\N
